GO,SRR5788441,SRR5788451,SRR5788461,SRR5787992,SRR5788002,SRR5788012,SRR5788022,SRR5788032,SRR5788042,SRR5788052,SRR5788062,SRR5788072,SRR5788082,SRR5788092,SRR5788102,SRR5788112,SRR5788122,SRR5788132,SRR5788142,SRR5788152,SRR5788162,SRR5788172,SRR5788182,SRR5788192,SRR5788202,SRR5788212,SRR5788222,SRR5788232,SRR5788242,SRR5788252,SRR5788262,SRR5788272,SRR5788282,SRR5788292,SRR5788302,SRR5788312,SRR5788322,SRR5788332,SRR5788342,SRR5788352,SRR5788362,SRR5788372,SRR5788382,SRR5788392,SRR5788402,SRR5788412,SRR5788422,SRR5788432,SRR5788442,SRR5788452,SRR5788462,SRR5787993,SRR5788003,SRR5788013,SRR5788023,SRR5788033,SRR5788043,SRR5788053,SRR5788063,SRR5788073,SRR5788083,SRR5788093,SRR5788103,SRR5788113,SRR5788123,SRR5788133,SRR5788143,SRR5788153,SRR5788163,SRR5788173,SRR5788183,SRR5788193,SRR5788203,SRR5788213,SRR5788223,SRR5788233,SRR5788243,SRR5788253,SRR5788263,SRR5788273,SRR5788283,SRR5788293,SRR5788303,SRR5788313,SRR5788323,SRR5788333,SRR5788343,SRR5788353,SRR5788363,SRR5788373,SRR5788383,SRR5788393,SRR5788403,SRR5788413,SRR5788423,SRR5788433,SRR5788443,SRR5788453,SRR5788463,SRR5787994,SRR5788004,SRR5788014,SRR5788024,SRR5788034,SRR5788044,SRR5788054,SRR5788064,SRR5788074,SRR5788084,SRR5788094,SRR5788104,SRR5788114,SRR5788124,SRR5788134,SRR5788144,SRR5788154,SRR5788164,SRR5788174,SRR5788184,SRR5788194,SRR5788204,SRR5788214,SRR5788224,SRR5788234,SRR5788244,SRR5788254,SRR5788264,SRR5788274,SRR5788284,SRR5788294,SRR5788304,SRR5788314,SRR5788324,SRR5788334,SRR5788344,SRR5788354
GO:0030286,2.344392274,3.030599722,3.139249218,2.674861141,2.621176282,3.252124553,3.028571253,3.391816924,3.070037867,3.032215703,3.205745541,2.390935107,2.515873844,3.06669855,3.119585775,2.789580712,3.268577972,2.806179974,3.039414119,3.097951071,3.021602716,3.146438135,2.867467488,2.797267541,3.440279213,3.450249108,2.540329475,2.921166051,2.5289167,2.955206538,2.838219222,1.880813592,2.418301291,3.106530854,2.564666064,3.14082218,2.477121255,2.958563883,3.356025857,3.239549721,3.384890797,2.92992956,3.003029471,2.960470778,3.20709554,2.547774705,2.482873584,3.006037955,2.250420002,2.354108439,3.16879202,2.78604121,3.044147621,2.824776462,2.780317312,3.489958479,3.224533063,2.912222057,2.565847819,3.126780577,2.861534411,3.078819183,2.840106094,2.927370363,2.561101384,2.650307523,2.862727528,1.991226076,3.02325246,3.011993115,3.070776463,2.810232518,3.43055877,2.445604203,2.489958479,3.080626487,2.190331698,2.86569606,2.640481437,2.902002891,3.407560849,2.553883027,3.427323786,3.221414238,3.219060332,3.043755127,3.212453961,3.159567193,2.888740961,2.876794976,2.937016107,2.720985744,2.859138297,2.515873844,2.688419822,3.139564266,2.120573931,2.437750563,2.776701184,2.609594409,2.968949681,2.641474111,2.941014244,3.582971929,3.236033147,2.974050903,2.534026106,2.781036939,2.698100546,3.079543007,3.297760511,3.021189299,2.836324116,2.563481085,2.607455023,3.282168778,2.940516485,3.044931546,2.812244697,2.992995098,2.606381365,2.488550717,3.182129214,3.445448514,2.056904851,2.876217841,2.499687083,3.153509989,2.592176757,2.833784375,3.321805484,2.544068044,2.893761762,3.029789471,2.336459734,2.725094521
GO:0009288,1.799340549,3.005609445,3.122215878,2.870403905,2.970811611,3.266466895,3.158663981,2.622214023,2.892651034,3.069298012,2.926342447,2.754348336,3.015778756,3.068556895,3.049218023,3.412964272,3.039017322,3.212720154,2.8876173,3.098989639,3.243038049,3.085647288,3.047664195,2.859138297,2.779596491,2.913813852,2.895974732,3.001733713,2.644438589,3.118595365,2.988558957,2.851869601,2.81756537,2.797959644,1.949390007,3.102090526,2.874481818,2.749736316,3.100370545,2.727541257,3.063708559,2.894869657,3.108226656,3.061075324,2.992111488,3.015359755,2.949877704,2.945960704,1.643452676,2.929418926,3.144262774,2.748188027,3.009025742,2.738780558,2.655138435,2.626340367,3.014520539,2.982723388,2.744292983,2.955206538,2.88536122,3.079904468,2.760422483,2.77524626,2.963315511,2.895974732,3.038620162,2.945960704,3.178401342,2.966141733,3.134495856,3.138302698,2.758911892,2.967079734,2.859738566,2.737987326,2.691965103,2.997386384,3.033423755,2.835690571,3.441852176,2.983626287,2.783188691,3.234010818,2.95568775,3.026124517,3.28780173,2.890421019,2.866877814,3.048830087,2.937016107,2.8876173,2.584331224,2.920645001,3.154119526,3.158362492,2.045322979,2.910624405,2.840733235,2.765668555,2.996511672,2.902546779,2.940516485,2.881384657,3.057666104,3.082066934,2.897077003,2.820857989,3.009025742,3.111262514,2.894869657,3.071882007,2.804139432,2.889861721,3.133538908,3.06595298,3.164055292,3.051538391,2.984077034,3.203304916,3.030599722,3.062205809,3.161966616,2.781036939,2.815577748,2.939019776,2.827369273,3.40277707,2.413299764,3.197556213,2.721810615,2.886490725,2.921686475,3.037426498,3.567849451,2.95230801
GO:0098025,1.886490725,3.094471129,2.748188027,3.50731604,2.274157849,3.11058971,2.937016107,2.831229694,3.054613055,2.878521796,3.01911629,2.632457292,2.925827575,2.990338855,2.989449818,3.083144143,2.505149978,3.274619619,2.725094521,2.802089258,2.967079734,2.941511433,2.874481818,2.770852012,2.702430536,2.893206753,2.765668555,2.932473765,3.041392685,3.009875634,2.796574333,2.627365857,2.915399835,3.170848204,1.991226076,3.146438135,2.82672252,3.143639235,2.870988814,3.197280558,3.255031163,2.225309282,2.846337112,3.16613397,3.201123897,3.24723655,3.056523724,2.096910013,1.991226076,2.934498451,2.862131379,2.6599162,3.211120541,2.525044807,2.606381365,2.980911938,3.133538908,2.686636269,2.633468456,2.921166051,2.893761762,2.992553518,2.670245853,2.654176542,2.777426822,2.930949031,3.040997692,2.811575006,2.949877704,2.909556029,2.984977126,3.022840611,2.718501689,3.170261715,2.82672252,2.257678575,2.812244697,2.898176483,2.946452265,3.012837225,3.513350799,2.677606953,3.000867722,3.003029471,2.954242509,2.64246452,3.263872677,2.802089258,2.862727528,2.475671188,2.902002891,3.098989639,3.018700499,3.044931546,3.035029282,2.11058971,2.305351369,2.867467488,3.141449773,2.915927212,3.127428778,2.913283902,3.171726454,2.788875116,3.292034436,2.874481818,2.98721923,2.812913357,2.84260924,2.943988875,3.143639235,2.882524538,2.698970004,3.128722284,3.441066407,3.233757363,3.062581984,2.902546779,2.602059991,3.168497484,2.936010796,3.087071206,2.937016107,2.225309282,2.982723388,3.054613055,2.726727209,3.542202782,2.212187604,2.92788341,2.85672889,2.945468585,2.908485019,2.953759692,2.717670503,2.8876173
GO:0009425,1.612783857,2.791690649,2.983626287,2.936010796,2.984977126,3.055760465,2.936010796,2.350248018,2.720159303,2.930439595,2.918030337,2.62324929,3.232233521,2.936513742,2.919078092,3.176669933,2.935507266,3.10002573,2.747411808,2.979092901,3.088136089,2.861534411,2.872738827,2.980457892,2.540329475,2.698100546,3.049605613,3.044147621,2.854913022,2.881384657,2.793790385,2.96425963,2.939019776,2.730782276,1.755874856,3.003029471,3.121559844,2.6599162,3.046495164,2.671172843,2.872738827,2.779596491,2.929418926,2.904715545,2.823474229,3.270445908,3.09482038,2.831229694,1.431363764,3.067814511,2.945960704,2.909556029,2.870988814,2.553883027,2.804139432,2.463892989,2.846337112,2.852479994,2.84135947,2.806179974,2.923244019,2.942504106,2.838849091,2.672097858,2.811575006,2.748188027,3.160168293,3.075546961,3.040206628,2.835690571,2.876217841,3.052693942,2.5289167,3.178113252,3.069668097,2.584331224,2.860338007,2.783188691,2.841984805,2.650307523,3.286905353,2.802773725,2.658011397,3.055760465,2.793790385,2.862727528,3.08350262,2.689308859,2.652246341,3.049605613,3.118925753,2.723455672,2.702430536,3.156549151,3.039810554,2.954242509,1.954242509,3.117933835,2.67669361,2.961421094,2.799340549,3.106190897,2.760422483,2.692846919,2.833784375,2.954242509,3.04453976,2.707570176,3.113609151,2.960946196,2.652246341,2.936513742,2.645422269,2.681241237,3.044931546,2.828659897,3.008600172,2.992111488,2.770852012,3.06595298,3.207634367,3.238798563,3.011147361,2.487138375,2.864511081,2.756636108,2.710963119,3.205204364,2.326335861,3.056142262,2.584331224,3.042969073,2.752816431,2.876794976,3.523876476,2.691081492
GO:0009318,2.068185862,2.752048448,2.86923172,3.041787319,2.81756537,3.08170727,2.854913022,2.776701184,2.595496222,2.813580989,2.802089258,2.752816431,3.1775365,2.82672252,2.791690649,3.253095586,2.77524626,3.012837225,2.621176282,2.900367129,3.034628457,2.630427875,2.913283902,2.889301703,2.825426118,2.949877704,3.020361283,3.105510185,2.764922985,3.142389466,2.737192643,2.740362689,2.835690571,2.909020854,2.123851641,2.975891136,2.941014244,2.630427875,2.958563883,2.498310554,2.933993164,2.851258349,2.949877704,2.824776462,2.652246341,3.347720217,3.143951116,2.890979597,1.995635195,3.032215703,2.818225894,2.87909588,2.818225894,2.658964843,2.71432976,2.834420704,2.765668555,2.745855195,2.77815125,2.904715545,2.806179974,2.757396029,2.687528961,2.853698212,2.718501689,2.635483747,2.952792443,2.98721923,2.989449818,2.657055853,2.762678564,2.957607287,2.838849091,3.134177108,3.065579715,2.920645001,2.797267541,2.953276337,2.920123326,2.661812686,3.786396461,2.679427897,2.972665592,3.006466042,2.836324116,2.757396029,2.963787827,2.57863921,2.53529412,3.142389466,3.051923916,2.69019608,2.592176757,3.206825876,2.890421019,3.084218687,2.204119983,3.079904468,2.561101384,2.860338007,2.695481676,3.071882007,2.828659897,3.008600172,2.73479983,2.840106094,3.109578547,2.881384657,3.038222638,2.812244697,2.910624405,2.941014244,2.568201724,2.692846919,3.026124517,2.731588765,3.031812271,2.875639937,2.77815125,3.03702788,3.249198357,3.219584526,2.959518377,2.800717078,2.733197265,2.835056102,2.723455672,3.171726454,2.751279104,2.948412966,2.863917377,2.858537198,2.678518379,2.744292983,3.293141483,2.656098202
GO:0009331,1.934498451,2.684845362,2.820857989,3.032215703,2.730782276,3.027757205,2.832508913,2.835690571,2.618048097,2.835056102,2.810232518,2.824776462,3.024485668,2.765668555,2.77815125,3.25139485,2.64246452,2.938519725,2.691081492,2.812913357,2.971739591,2.741939078,2.812913357,2.767155866,2.924279286,3.038620162,2.940018155,3.094471129,2.610660163,3.003460532,2.722633923,2.656098202,2.773054693,2.790285164,2.021189299,2.950851459,2.832508913,2.604226053,2.955206538,2.622214023,2.970346876,2.88592634,2.902546779,2.80140371,2.755874856,3.052693942,2.989449818,2.908485019,1.954242509,2.912222057,2.814247596,2.571708832,2.773054693,2.5289167,2.635483747,2.870403905,2.780317312,2.743509765,2.591064607,2.935507266,2.750508395,2.793790385,2.764922985,2.721810615,2.673941999,2.671172843,2.925827575,2.854913022,2.912753304,2.764176132,2.795880017,2.974971994,2.88592634,3.009450896,2.953276337,3.012415375,2.701567985,2.923244019,2.812913357,2.638489257,3.811172695,2.660865478,2.948901761,3.003029471,2.857332496,2.755874856,2.983175072,2.776701184,2.57634135,3.11991541,2.919601024,2.644438589,2.411619706,2.979092901,2.857332496,3.116607744,2.096910013,2.938019097,2.547774705,2.718501689,2.678518379,2.868644438,2.739572344,2.999130541,2.774516966,2.873320602,2.987666265,2.894316063,2.945960704,2.803457116,2.876217841,2.912222057,2.501059262,2.615950052,2.928395852,2.788168371,2.899273187,2.902546779,2.752048448,3.005609445,3.006466042,3.078819183,2.939519253,2.913283902,2.607455023,2.742725131,2.633468456,3.133538908,2.733999287,2.900367129,2.844477176,2.868644438,2.604226053,2.742725131,3.239549721,2.707570176
GO:0042651,1.531478917,3.177247836,3.232742063,0.698970004,0.698970004,3.059941888,3.271144318,2.276461804,2.932980822,3.054613055,2.897627091,1.857332496,0.903089987,3.140508043,3.20167018,3.174931594,3.141449773,3.396548038,2.802773725,3.098989639,3.343802333,3.216165902,3.201397124,1.579783597,2.31386722,2.591064607,0.903089987,1.380211242,1.51851394,2.713490543,3.104145551,0,0.954242509,2.600972896,1.86332286,2.788168371,0.698970004,2.677606953,2.818885415,2.645422269,3.153509989,1.799340549,3.016197354,3.174931594,2.802773725,0.77815125,2.257678575,1.462397998,1.579783597,0.77815125,3.228656958,2.550228353,2.977266212,2.657055853,1.447158031,2.294466226,3.032618761,3.010299957,1.875061263,2.037426498,2.346352974,3.095866453,1.397940009,2.729974286,3.122543524,3.120573931,2.056904851,1.477121255,3.238547888,3.084933575,3.282848603,1.380211242,2.322219295,0.477121255,1,2.220108088,1.698970004,2.499687083,3.246005904,2.968482949,2.8162413,3.112939976,2.675778342,3.046104787,2.733197265,3.186956335,3.363423933,2.828659897,2.963787827,1.491361694,1.716003344,3.052693942,2.238046103,1.146128036,3.316389751,2.212187604,1.255272505,0.954242509,2.773054693,1.86332286,2.889861721,0.954242509,3.082066934,2.709269961,3.051538391,3.110252917,1.397940009,1.806179974,1.681241237,3.176669933,2.45484486,2.854913022,2.863917377,3.127104798,1.963787827,3.039017322,3.087781418,2.781036939,3.158060794,2.893761762,1.342422681,0.698970004,3.08278537,2.495544338,0.954242509,3.105169428,3.046885191,3.514282048,1.908485019,3.347330015,2.51054501,1.278753601,3.109915863,3.157456768,1.041392685,3.019946682
GO:0009341,2,2.679427897,2.707570176,2.959518377,2.593286067,2.902002891,2.788875116,3.003460532,2.596597096,2.671172843,2.671172843,2.797959644,2.918030337,2.7084209,2.666517981,3.061829307,2.658964843,2.942008053,2.563481085,2.716837723,2.924279286,2.905256049,2.753583059,2.674861141,3.105169428,3.145196406,2.936010796,3.120244796,2.50242712,2.802773725,2.605305046,2.643452676,2.733197265,2.627365857,2.086359831,2.781755375,2.741939078,2.496929648,2.908485019,2.608526034,2.86569606,2.974050903,2.841984805,2.694605199,2.662757832,3.046495164,2.939519253,2.932980822,1.826074803,2.900913068,2.767155866,2.620136055,2.658011397,2.354108439,2.51851394,3.022840611,2.709269961,2.613841822,2.619093331,3.001300933,2.693726949,2.658011397,2.650307523,2.636487896,2.606381365,2.544068044,2.818885415,2.850033258,2.835690571,2.758911892,2.854306042,2.7084209,3.100715087,2.850033258,2.911690159,3.039414119,2.693726949,2.662757832,2.691965103,2.539076099,3.743274524,2.551449998,2.921166051,2.899273187,2.737987326,2.698970004,3.078456818,2.748962861,2.53529412,3.186391216,2.703291378,2.583198774,2.424881637,2.940516485,2.773786445,3.177247836,2.164352856,2.887054378,2.606381365,2.698970004,2.57054294,2.87909588,2.733197265,3.051152522,2.681241237,2.738780558,2.857332496,2.924279286,2.846955325,2.645422269,2.876794976,2.785329835,2.394451681,2.551449998,2.980003372,2.722633923,2.797959644,2.840106094,2.64246452,3.129689892,2.999130541,2.996511672,2.804139432,2.98811284,2.531478917,2.700703717,2.5289167,3.13481437,2.788875116,2.808885867,2.822168079,2.741939078,2.574031268,2.655138435,3.171141151,2.593286067
GO:0005618,1.556302501,2.886490725,2.914871818,2.682145076,2.33243846,2.876794976,3.037426498,2.283301229,2.686636269,2.767155866,2.84135947,2.365487985,2.794488047,2.88422877,2.876794976,2.92890769,2.932473765,3.188365926,2.610660163,2.835056102,3.068185862,2.848189117,2.921686475,2.447158031,2.303196057,2.557507202,2.662757832,2.630427875,2.463892989,2.639486489,2.922206277,2.57634135,2.471291711,2.797267541,1.73239376,2.805500858,2.564666064,2.705007959,2.84260924,2.650307523,3.002166062,2.322219295,2.798650645,2.935003151,2.684845362,2.892651034,2.810904281,2.318063335,1.531478917,2.691081492,2.931966115,2.640481437,2.788875116,2.482873584,2.328379603,2.309630167,2.790285164,2.702430536,2.482873584,2.404833717,2.5774918,2.777426822,2.264817823,2.78604121,2.881954971,2.86569606,2.64246452,2.610660163,3.006037955,2.847572659,2.893761762,2.562292864,2.217483944,2.699837726,2.64738297,2.378397901,2.537819095,2.51851394,3.069668097,2.773054693,3.244277121,2.847572659,2.557507202,2.912222057,2.716837723,2.810904281,3.048830087,2.717670503,2.711807229,2.57054294,2.579783597,2.821513528,2.474216264,2.768638101,3.089905111,2.527629901,1.462397998,2.700703717,2.639486489,2.487138375,2.719331287,2.705007959,2.889861721,2.558708571,2.780317312,2.838219222,2.7355989,2.488550717,2.668385917,2.901458321,2.530199698,2.721810615,2.683947131,2.907948522,2.506505032,2.751279104,2.870988814,2.878521796,2.852479994,2.738780558,2.787460475,2.790285164,2.851869601,2.322219295,2.477121255,2.926342447,2.773054693,3.321391278,2.173186268,3.065579715,2.42975228,2.555094449,2.832508913,2.783903579,2.902002891,2.774516966
GO:0000786,2.004321374,2.612783857,2.705007959,2.639486489,2.598790507,3.211921084,2.612783857,3.149527014,2.620136055,2.618048097,2.881384657,1.908485019,2.559906625,2.662757832,2.706717782,2.350248018,2.979548375,2.591064607,2.603144373,2.699837726,2.694605199,2.639486489,2.424881637,2.539076099,3.168497484,3.162862993,2.776701184,2.720985744,2.276461804,2.614897216,2.478566496,2.037426498,2.133538908,2.769377326,2.305351369,2.702430536,2.096910013,2.599883072,3.080987047,3.066325925,3.066325925,2.699837726,2.568201724,2.602059991,2.834420704,2.509202522,2.311753861,2.763427994,2.025305865,2.250420002,2.686636269,2.444044796,2.607455023,2.494154594,2.836956737,3.188647296,2.798650645,2.463892989,2.340444115,3.024485668,2.515873844,2.656098202,2.895974732,2.499687083,2.170261715,2.303196057,2.635483747,2.250420002,2.64246452,2.644438589,2.626340367,2.532754379,3.155032229,2.201397124,2.409933123,3.129367596,2.120573931,2.472756449,2.176091259,2.593286067,3.388456453,2.133538908,3.111598525,2.715167358,2.861534411,2.624282096,2.704150517,2.775974331,2.346352974,2.683947131,2.702430536,2.788875116,2.57634135,2.371067862,2.271841607,2.962842681,1.72427587,2.440909082,2.334453751,2.357934847,2.534026106,2.649334859,2.658011397,3.271609301,2.856124444,2.625312451,2.53529412,2.539076099,2.612783857,2.67669361,3.005180513,2.965671971,2.697229343,2.11058971,2.307496038,2.867467488,2.440909082,2.737987326,2.460897843,2.627365857,2.511883361,2.31386722,2.904174368,3.231979027,2.127104798,2.526339277,1.86923172,2.655138435,2.766412847,2.190331698,3.011570444,2.276461804,2.503790683,2.589949601,2.204119983,2.250420002
